Date,State,StateAbbreviation,AverageWildfireSize,NumberOfWildfires
1995-12-01,Oregon,OR,0.0,0
1996-01-01,Oregon,OR,0.04,3
1996-02-01,Oregon,OR,2.535,4
1996-03-01,Oregon,OR,195.044285714286,7
1996-04-01,Oregon,OR,11.41,14
1996-05-01,Oregon,OR,3.66538461538462,26
1996-06-01,Oregon,OR,19.2640571428571,175
1996-07-01,Oregon,OR,150.399284090909,880
1996-08-01,Oregon,OR,334.740505952381,1344
1996-09-01,Oregon,OR,4.59787072243346,263
1996-10-01,Oregon,OR,15.0031343283582,134
1996-11-01,Oregon,OR,7.11,25
1996-12-01,Oregon,OR,0.0,0
1997-01-01,Oregon,OR,0.33,1
1997-02-01,Oregon,OR,0.055,2
1997-03-01,Oregon,OR,116.922,5
1997-04-01,Oregon,OR,1.05263157894737,19
1997-05-01,Oregon,OR,7.06072727272727,110
1997-06-01,Oregon,OR,15.1062345679012,162
1997-07-01,Oregon,OR,6.2692657856094,681
1997-08-01,Oregon,OR,25.169946332737,559
1997-09-01,Oregon,OR,3.45199074074074,432
1997-10-01,Oregon,OR,5.91871794871795,156
1997-11-01,Oregon,OR,1.22692307692308,13
1997-12-01,Oregon,OR,2.55,2
1998-01-01,Oregon,OR,2.75,2
1998-02-01,Oregon,OR,200.066666666667,3
1998-03-01,Oregon,OR,0.116666666666667,6
1998-04-01,Oregon,OR,2.41,31
1998-05-01,Oregon,OR,0.785238095238095,21
1998-06-01,Oregon,OR,1.01102040816327,98
1998-07-01,Oregon,OR,11.1601218274112,985
1998-08-01,Oregon,OR,73.6840264423077,832
1998-09-01,Oregon,OR,20.7757714285714,350
1998-10-01,Oregon,OR,11.5778813559322,236
1998-11-01,Oregon,OR,0.11,11
1998-12-01,Oregon,OR,0.0,0
1999-01-01,Oregon,OR,7.0,1
1999-02-01,Oregon,OR,0.0,0
1999-03-01,Oregon,OR,0.48,5
1999-04-01,Oregon,OR,7.12229508196721,61
1999-05-01,Oregon,OR,10.8414473684211,76
1999-06-01,Oregon,OR,19.0111666666667,180
1999-07-01,Oregon,OR,12.0571254355401,574
1999-08-01,Oregon,OR,21.9757686676428,1366
1999-09-01,Oregon,OR,41.6374929577465,355
1999-10-01,Oregon,OR,37.8243778801843,217
1999-11-01,Oregon,OR,82.8705494505494,91
1999-12-01,Oregon,OR,2.0,1
2000-01-01,Oregon,OR,0.0,0
2000-02-01,Oregon,OR,0.1,1
2000-03-01,Oregon,OR,7.187,10
2000-04-01,Oregon,OR,2.29414634146341,41
2000-05-01,Oregon,OR,18.1934722222222,72
2000-06-01,Oregon,OR,61.6183243243243,185
2000-07-01,Oregon,OR,239.018197767145,627
2000-08-01,Oregon,OR,325.571974110032,618
2000-09-01,Oregon,OR,5.89876146788991,218
2000-10-01,Oregon,OR,1.27537414965986,147
2000-11-01,Oregon,OR,0.828,15
2000-12-01,Oregon,OR,0.0775,4
2001-01-01,Oregon,OR,19.2466666666667,12
2001-02-01,Oregon,OR,2.001,10
2001-03-01,Oregon,OR,5.86809523809524,21
2001-04-01,Oregon,OR,1.89823529411765,17
2001-05-01,Oregon,OR,28.8487894736842,190
2001-06-01,Oregon,OR,35.3236144578313,166
2001-07-01,Oregon,OR,54.189467110741,1201
2001-08-01,Oregon,OR,359.145898345154,846
2001-09-01,Oregon,OR,2.86591428571429,700
2001-10-01,Oregon,OR,9.26416666666667,156
2001-11-01,Oregon,OR,2.56,49
2001-12-01,Oregon,OR,0.0,0
2002-01-01,Oregon,OR,0.1,2
2002-02-01,Oregon,OR,0.277142857142857,7
2002-03-01,Oregon,OR,0.798333333333333,24
2002-04-01,Oregon,OR,1.52888888888889,36
2002-05-01,Oregon,OR,5.71104166666667,96
2002-06-01,Oregon,OR,23.3261371841155,277
2002-07-01,Oregon,OR,913.878416119962,1067
2002-08-01,Oregon,OR,44.9367358490566,530
2002-09-01,Oregon,OR,5.87875939849624,266
2002-10-01,Oregon,OR,1.42059907834101,217
2002-11-01,Oregon,OR,14.1810599078341,217
2002-12-01,Oregon,OR,5.8315,20
2003-01-01,Oregon,OR,0.1,2
2003-02-01,Oregon,OR,0.677,10
2003-03-01,Oregon,OR,0.1625,4
2003-04-01,Oregon,OR,0.323,10
2003-05-01,Oregon,OR,2.38683544303797,79
2003-06-01,Oregon,OR,107.701493055556,288
2003-07-01,Oregon,OR,22.8092729439809,839
2003-08-01,Oregon,OR,150.609855832241,763
2003-09-01,Oregon,OR,7.19620603015075,398
2003-10-01,Oregon,OR,3.64672839506173,162
2003-11-01,Oregon,OR,15.7256140350877,57
2003-12-01,Oregon,OR,0.07,3
2004-01-01,Oregon,OR,0.0,0
2004-02-01,Oregon,OR,0.8,6
2004-03-01,Oregon,OR,1.31,26
2004-04-01,Oregon,OR,33.1422033898305,59
2004-05-01,Oregon,OR,0.552428571428571,70
2004-06-01,Oregon,OR,1.765,288
2004-07-01,Oregon,OR,22.4530598052851,719
2004-08-01,Oregon,OR,12.3614918414918,858
2004-09-01,Oregon,OR,6.96821917808219,146
2004-10-01,Oregon,OR,0.627272727272727,77
2004-11-01,Oregon,OR,1.663125,16
2004-12-01,Oregon,OR,0.064,5
2005-01-01,Oregon,OR,0.13,2
2005-02-01,Oregon,OR,0.429090909090909,11
2005-03-01,Oregon,OR,5.14055555555556,54
2005-04-01,Oregon,OR,1.21310344827586,29
2005-05-01,Oregon,OR,0.162876712328767,73
2005-06-01,Oregon,OR,0.883793103448276,116
2005-07-01,Oregon,OR,141.35837962963,432
2005-08-01,Oregon,OR,108.213067846608,678
2005-09-01,Oregon,OR,21.0254106280193,207
2005-10-01,Oregon,OR,2.02789473684211,133
2005-11-01,Oregon,OR,1.06166666666667,6
2005-12-01,Oregon,OR,29.6,5
2006-01-01,Oregon,OR,0.0,0
2006-02-01,Oregon,OR,4.51214285714286,14
2006-03-01,Oregon,OR,1.07285714285714,7
2006-04-01,Oregon,OR,0.740980392156863,51
2006-05-01,Oregon,OR,1.51014285714286,210
2006-06-01,Oregon,OR,84.1818518518518,216
2006-07-01,Oregon,OR,183.062346109175,861
2006-08-01,Oregon,OR,231.010280759703,1211
2006-09-01,Oregon,OR,122.025650969529,361
2006-10-01,Oregon,OR,2.19699570815451,233
2006-11-01,Oregon,OR,1.36388888888889,18
2006-12-01,Oregon,OR,1.05,2
2007-01-01,Oregon,OR,0.96,5
2007-02-01,Oregon,OR,0.61875,8
2007-03-01,Oregon,OR,1.17,23
2007-04-01,Oregon,OR,2.148,30
2007-05-01,Oregon,OR,6.84891891891892,148
2007-06-01,Oregon,OR,14.9007191780822,292
2007-07-01,Oregon,OR,468.948031746032,945
2007-08-01,Oregon,OR,193.618808290155,579
2007-09-01,Oregon,OR,14.4370588235294,323
2007-10-01,Oregon,OR,12.9086725663717,113
2007-11-01,Oregon,OR,8.29976744186047,43
2007-12-01,Oregon,OR,0.0733333333333333,3
2008-01-01,Oregon,OR,2.5,1
2008-02-01,Oregon,OR,1.21833333333333,6
2008-03-01,Oregon,OR,0.262,5
2008-04-01,Oregon,OR,8.92870967741935,31
2008-05-01,Oregon,OR,1.90131578947368,76
2008-06-01,Oregon,OR,312.309037900875,343
2008-07-01,Oregon,OR,88.2191295938105,517
2008-08-01,Oregon,OR,62.7843729641694,1228
2008-09-01,Oregon,OR,35.1379044117647,272
2008-10-01,Oregon,OR,4.26346153846154,156
2008-11-01,Oregon,OR,17.4875,24
2008-12-01,Oregon,OR,0.69,9
2009-01-01,Oregon,OR,4.67142857142857,7
2009-02-01,Oregon,OR,0.275,8
2009-03-01,Oregon,OR,0.0872727272727273,11
2009-04-01,Oregon,OR,2.08425531914894,47
2009-05-01,Oregon,OR,9.76664670658683,167
2009-06-01,Oregon,OR,2.54677725118483,211
2009-07-01,Oregon,OR,35.5109090909091,473
2009-08-01,Oregon,OR,40.9260426540284,844
2009-09-01,Oregon,OR,91.2053021978022,364
2009-10-01,Oregon,OR,14.7707482993197,147
2009-11-01,Oregon,OR,1.9152,25
2009-12-01,Oregon,OR,0.1,1
2010-01-01,Oregon,OR,0.52,5
2010-02-01,Oregon,OR,0.115,4
2010-03-01,Oregon,OR,1.92142857142857,14
2010-04-01,Oregon,OR,0.157777777777778,9
2010-05-01,Oregon,OR,2.33720930232558,43
2010-06-01,Oregon,OR,4.50766666666667,90
2010-07-01,Oregon,OR,8.96280748663102,748
2010-08-01,Oregon,OR,105.6,698
2010-09-01,Oregon,OR,16.7380295566502,203
2010-10-01,Oregon,OR,34.8823711340206,97
2010-11-01,Oregon,OR,1.42818181818182,11
2010-12-01,Oregon,OR,0.055,2
2011-01-01,Oregon,OR,2.675,2
2011-02-01,Oregon,OR,1.10375,8
2011-03-01,Oregon,OR,10.0,1
2011-04-01,Oregon,OR,0.172,10
2011-05-01,Oregon,OR,1.07891891891892,37
2011-06-01,Oregon,OR,1.23384615384615,78
2011-07-01,Oregon,OR,34.2517647058824,323
2011-08-01,Oregon,OR,196.287843986999,923
2011-09-01,Oregon,OR,54.8858891454965,433
2011-10-01,Oregon,OR,63.6581651376147,109
2011-11-01,Oregon,OR,22.8364516129032,31
2011-12-01,Oregon,OR,17.1746153846154,13
2012-01-01,Oregon,OR,1.08333333333333,6
2012-02-01,Oregon,OR,3.42727272727273,11
2012-03-01,Oregon,OR,211.965,18
2012-04-01,Oregon,OR,221.939230769231,26
2012-05-01,Oregon,OR,6.36469135802469,81
2012-06-01,Oregon,OR,11.9342016806723,119
2012-07-01,Oregon,OR,1885.8943062201,418
2012-08-01,Oregon,OR,1478.94481953291,471
2012-09-01,Oregon,OR,100.13015625,320
2012-10-01,Oregon,OR,15.9392546583851,161
2012-11-01,Oregon,OR,1.865,24
2012-12-01,Oregon,OR,0.055,2
2013-01-01,Oregon,OR,0.1,2
2013-02-01,Oregon,OR,0.085,6
2013-03-01,Oregon,OR,3.1552380952381,21
2013-04-01,Oregon,OR,4.25765957446808,47
2013-05-01,Oregon,OR,9.15519047619048,210
2013-06-01,Oregon,OR,176.9549375,160
2013-07-01,Oregon,OR,333.251694352159,602
2013-08-01,Oregon,OR,76.103,1130
2013-09-01,Oregon,OR,7.29447368421053,304
2013-10-01,Oregon,OR,1.75452830188679,53
2013-11-01,Oregon,OR,0.343478260869565,23
2013-12-01,Oregon,OR,1.2875,4
2014-01-01,Oregon,OR,61.6817391304348,23
2014-02-01,Oregon,OR,0.082,5
2014-03-01,Oregon,OR,2.71421052631579,19
2014-04-01,Oregon,OR,2.91761904761905,42
2014-05-01,Oregon,OR,1.11639534883721,86
2014-06-01,Oregon,OR,55.8713567839196,199
2014-07-01,Oregon,OR,656.944903536977,1244
2014-08-01,Oregon,OR,68.2848262164846,1007
2014-09-01,Oregon,OR,112.55788961039,308
2014-10-01,Oregon,OR,4.70770833333333,96
2014-11-01,Oregon,OR,9.89533333333333,15
2014-12-01,Oregon,OR,0.116666666666667,3
2015-01-01,Oregon,OR,0.4,3
2015-02-01,Oregon,OR,0.146,10
2015-03-01,Oregon,OR,2.09615384615385,26
2015-04-01,Oregon,OR,0.962923076923077,65
2015-05-01,Oregon,OR,3.04238532110092,109
2015-06-01,Oregon,OR,135.540274725275,546
2015-07-01,Oregon,OR,56.2382591623037,764
2015-08-01,Oregon,OR,700.723977272727,616
2015-09-01,Oregon,OR,157.020695187166,187
2015-10-01,Oregon,OR,4.74075862068965,145
2015-11-01,Oregon,OR,0.191739130434783,23
2015-12-01,Oregon,OR,0.166666666666667,6
1992-01-01,Pennsylvania,PA,0.1,1
1992-02-01,Pennsylvania,PA,1.0,1
1992-03-01,Pennsylvania,PA,1.0,1
1992-04-01,Pennsylvania,PA,0.48,5
1992-05-01,Pennsylvania,PA,10.96,5
1992-06-01,Pennsylvania,PA,0.1,3
1992-07-01,Pennsylvania,PA,0.0,0
1992-08-01,Pennsylvania,PA,0.1,1
1992-09-01,Pennsylvania,PA,0.0,0
1992-10-01,Pennsylvania,PA,0.0,0
1992-11-01,Pennsylvania,PA,0.0,0
1992-12-01,Pennsylvania,PA,0.0,0
1993-01-01,Pennsylvania,PA,0.1,1
1993-02-01,Pennsylvania,PA,0.1,1
1993-03-01,Pennsylvania,PA,0.0,0
1993-04-01,Pennsylvania,PA,0.1,3
1993-05-01,Pennsylvania,PA,7.4,5
1993-06-01,Pennsylvania,PA,0.5,1
1993-07-01,Pennsylvania,PA,0.575,4
1993-08-01,Pennsylvania,PA,0.1,1
1993-09-01,Pennsylvania,PA,0.2,1
1993-10-01,Pennsylvania,PA,0.1,2
1993-11-01,Pennsylvania,PA,0.0,0
1993-12-01,Pennsylvania,PA,0.0,0
1994-01-01,Pennsylvania,PA,0.0,0
1994-02-01,Pennsylvania,PA,0.0,0
1994-03-01,Pennsylvania,PA,0.2,1
1994-04-01,Pennsylvania,PA,4.0,9
1994-05-01,Pennsylvania,PA,1.05,2
1994-06-01,Pennsylvania,PA,0.3,2
1994-07-01,Pennsylvania,PA,0.1,1
1994-08-01,Pennsylvania,PA,0.0,0
1994-09-01,Pennsylvania,PA,0.0,0
1994-10-01,Pennsylvania,PA,8.33333333333333,3
1994-11-01,Pennsylvania,PA,1.25,2
1994-12-01,Pennsylvania,PA,0.0,0
1995-01-01,Pennsylvania,PA,0.1,1
1995-02-01,Pennsylvania,PA,0.0,0
1995-03-01,Pennsylvania,PA,0.733333333333333,3
1995-04-01,Pennsylvania,PA,1.2,7
1995-05-01,Pennsylvania,PA,17.15,2
1995-06-01,Pennsylvania,PA,0.1,1
1995-07-01,Pennsylvania,PA,0.0,0
1995-08-01,Pennsylvania,PA,1.55,2
1995-09-01,Pennsylvania,PA,0.15,2
1995-10-01,Pennsylvania,PA,0.675,4
1995-11-01,Pennsylvania,PA,0.0,0
1995-12-01,Pennsylvania,PA,0.0,0
1996-01-01,Pennsylvania,PA,0.0,0
1996-02-01,Pennsylvania,PA,0.0,0
1996-03-01,Pennsylvania,PA,0.0,0
1996-04-01,Pennsylvania,PA,1.9,3
1996-05-01,Pennsylvania,PA,3.36666666666667,3
1996-06-01,Pennsylvania,PA,0.0,0
1996-07-01,Pennsylvania,PA,0.0,0
1996-08-01,Pennsylvania,PA,0.1,1
1996-09-01,Pennsylvania,PA,0.1,2
1996-10-01,Pennsylvania,PA,0.1,1
1996-11-01,Pennsylvania,PA,0.2,1
1996-12-01,Pennsylvania,PA,2.5,1
1997-01-01,Pennsylvania,PA,0.0,0
1997-02-01,Pennsylvania,PA,2.5,1
1997-03-01,Pennsylvania,PA,11.7,3
1997-04-01,Pennsylvania,PA,4.525,4
1997-05-01,Pennsylvania,PA,13.0,4
1997-06-01,Pennsylvania,PA,0.0,0
1997-07-01,Pennsylvania,PA,0.0,0
1997-08-01,Pennsylvania,PA,0.0,0
1997-09-01,Pennsylvania,PA,0.0,0
1997-10-01,Pennsylvania,PA,0.0,0
1997-11-01,Pennsylvania,PA,0.0,0
1997-12-01,Pennsylvania,PA,0.0,0
1998-01-01,Pennsylvania,PA,0.1,1
1998-02-01,Pennsylvania,PA,0.0,0
1998-03-01,Pennsylvania,PA,2.07142857142857,7
1998-04-01,Pennsylvania,PA,1.4,2
1998-05-01,Pennsylvania,PA,30.0,1
1998-06-01,Pennsylvania,PA,0.0,0
1998-07-01,Pennsylvania,PA,0.5,1
1998-08-01,Pennsylvania,PA,1.05,4
1998-09-01,Pennsylvania,PA,0.0,0
1998-10-01,Pennsylvania,PA,0.1,1
1998-11-01,Pennsylvania,PA,0.0,0
1998-12-01,Pennsylvania,PA,2.0,1
1999-01-01,Pennsylvania,PA,0.0,0
1999-02-01,Pennsylvania,PA,12.0,1
1999-03-01,Pennsylvania,PA,59.1571428571429,7
1999-04-01,Pennsylvania,PA,1.36666666666667,6
1999-05-01,Pennsylvania,PA,4.33333333333333,6
1999-06-01,Pennsylvania,PA,0.1,2
1999-07-01,Pennsylvania,PA,0.22,5
1999-08-01,Pennsylvania,PA,16.05,2
1999-09-01,Pennsylvania,PA,0.0,0
1999-10-01,Pennsylvania,PA,0.0,0
1999-11-01,Pennsylvania,PA,0.1,1
1999-12-01,Pennsylvania,PA,0.0,0
2000-01-01,Pennsylvania,PA,0.0,0
2000-02-01,Pennsylvania,PA,0.0,0
2000-03-01,Pennsylvania,PA,4.9,3
2000-04-01,Pennsylvania,PA,5.95714285714286,7
2000-05-01,Pennsylvania,PA,300.0,1
2000-06-01,Pennsylvania,PA,0.0,0
2000-07-01,Pennsylvania,PA,0.0,0
2000-08-01,Pennsylvania,PA,0.1,2
2000-09-01,Pennsylvania,PA,0.0,0
2000-10-01,Pennsylvania,PA,0.0,0
2000-11-01,Pennsylvania,PA,0.1,1
2000-12-01,Pennsylvania,PA,0.0,0
2001-01-01,Pennsylvania,PA,0.0,0
2001-02-01,Pennsylvania,PA,0.0,0
2001-03-01,Pennsylvania,PA,0.15,2
2001-04-01,Pennsylvania,PA,3.31666666666667,12
2001-05-01,Pennsylvania,PA,5.68571428571429,7
2001-06-01,Pennsylvania,PA,0.0,0
2001-07-01,Pennsylvania,PA,0.2,3
2001-08-01,Pennsylvania,PA,1.5,4
2001-09-01,Pennsylvania,PA,0.0,0
2001-10-01,Pennsylvania,PA,0.1,1
2001-11-01,Pennsylvania,PA,109.35,6
2001-12-01,Pennsylvania,PA,0.0,0
2002-01-01,Pennsylvania,PA,3.1551,20
2002-02-01,Pennsylvania,PA,2.98810638297872,47
2002-03-01,Pennsylvania,PA,8.62055555555555,108
2002-04-01,Pennsylvania,PA,3.67358741258741,143
2002-05-01,Pennsylvania,PA,5.95411764705882,85
2002-06-01,Pennsylvania,PA,0.31375,8
2002-07-01,Pennsylvania,PA,4.38914909090909,55
2002-08-01,Pennsylvania,PA,5.49700548039216,102
2002-09-01,Pennsylvania,PA,3.4435593220339,59
2002-10-01,Pennsylvania,PA,0.0,0
2002-11-01,Pennsylvania,PA,0.0,0
2002-12-01,Pennsylvania,PA,0.03,1
2003-01-01,Pennsylvania,PA,3.0,1
2003-02-01,Pennsylvania,PA,0.0,0
2003-03-01,Pennsylvania,PA,3.74358928571429,56
2003-04-01,Pennsylvania,PA,6.62920403292181,243
2003-05-01,Pennsylvania,PA,3.26920634920635,63
2003-06-01,Pennsylvania,PA,0.06,2
2003-07-01,Pennsylvania,PA,0.193333333333333,6
2003-08-01,Pennsylvania,PA,0.1,2
2003-09-01,Pennsylvania,PA,0.1,1
2003-10-01,Pennsylvania,PA,1.72066666666667,6
2003-11-01,Pennsylvania,PA,1.62456,25
2003-12-01,Pennsylvania,PA,0.055,2
2004-01-01,Pennsylvania,PA,1.03,4
2004-02-01,Pennsylvania,PA,1.7875,4
2004-03-01,Pennsylvania,PA,1.85658620689655,29
2004-04-01,Pennsylvania,PA,27.683414893617,94
2004-05-01,Pennsylvania,PA,0.382635454545455,11
2004-06-01,Pennsylvania,PA,0.84,3
2004-07-01,Pennsylvania,PA,0.135,2
2004-08-01,Pennsylvania,PA,0.0,0
2004-09-01,Pennsylvania,PA,0.0,0
2004-10-01,Pennsylvania,PA,0.58775,4
2004-11-01,Pennsylvania,PA,2.29263157894737,38
2004-12-01,Pennsylvania,PA,0.65,4
2005-01-01,Pennsylvania,PA,2.15,2
2005-02-01,Pennsylvania,PA,0.155,2
2005-03-01,Pennsylvania,PA,1.30396428571429,28
2005-04-01,Pennsylvania,PA,4.1143764399093,441
2005-05-01,Pennsylvania,PA,8.30269565217391,138
2005-06-01,Pennsylvania,PA,0.34903125,32
2005-07-01,Pennsylvania,PA,4.42125,24
2005-08-01,Pennsylvania,PA,0.81130303030303,33
2005-09-01,Pennsylvania,PA,3.45571428571429,35
2005-10-01,Pennsylvania,PA,67.3285,12
2005-11-01,Pennsylvania,PA,2.66083333333333,36
2005-12-01,Pennsylvania,PA,0.0,0
2006-01-01,Pennsylvania,PA,2.025,4
2006-02-01,Pennsylvania,PA,3.47329545454545,44
2006-03-01,Pennsylvania,PA,4.67870277108434,249
2006-04-01,Pennsylvania,PA,8.187583081571,331
2006-05-01,Pennsylvania,PA,22.4396706707317,164
2006-06-01,Pennsylvania,PA,1.60510833333333,24
2006-07-01,Pennsylvania,PA,0.34125,4
2006-08-01,Pennsylvania,PA,0.436347826086957,23
2006-09-01,Pennsylvania,PA,1.0,1
2006-10-01,Pennsylvania,PA,1.48333333333333,3
2006-11-01,Pennsylvania,PA,3.9325,8
2006-12-01,Pennsylvania,PA,4.06378947368421,19
2007-01-01,Pennsylvania,PA,0.173333333333333,3
2007-02-01,Pennsylvania,PA,0.486666666666667,3
2007-03-01,Pennsylvania,PA,2.83658333333333,60
2007-04-01,Pennsylvania,PA,2.51068789808917,157
2007-05-01,Pennsylvania,PA,2.10112058823529,170
2007-06-01,Pennsylvania,PA,1.2145,16
2007-07-01,Pennsylvania,PA,1.59613888888889,36
2007-08-01,Pennsylvania,PA,0.559166666666667,12
2007-09-01,Pennsylvania,PA,0.146,15
2007-10-01,Pennsylvania,PA,1.40576923076923,26
2007-11-01,Pennsylvania,PA,6.74166666666667,12
2007-12-01,Pennsylvania,PA,1.1,4
2008-01-01,Pennsylvania,PA,0.194191666666667,12
2008-02-01,Pennsylvania,PA,0.0,0
2008-03-01,Pennsylvania,PA,2.6167519379845,129
2008-04-01,Pennsylvania,PA,17.8705979381443,388
2008-05-01,Pennsylvania,PA,5.02039024390244,41
2008-06-01,Pennsylvania,PA,0.96065,20
2008-07-01,Pennsylvania,PA,1.158375,8
2008-08-01,Pennsylvania,PA,0.656,15
2008-09-01,Pennsylvania,PA,2.30692307692308,13
2008-10-01,Pennsylvania,PA,2.49166666666667,18
2008-11-01,Pennsylvania,PA,2.23625,8
2008-12-01,Pennsylvania,PA,0.0,0
2009-01-01,Pennsylvania,PA,0.0,0
2009-02-01,Pennsylvania,PA,3.27258064516129,31
2009-03-01,Pennsylvania,PA,4.87164369369369,222
2009-04-01,Pennsylvania,PA,16.6532425170068,294
2009-05-01,Pennsylvania,PA,0.626887333333333,30
2009-06-01,Pennsylvania,PA,2.0275,4
2009-07-01,Pennsylvania,PA,1.8055,10
2009-08-01,Pennsylvania,PA,1.0,1
2009-09-01,Pennsylvania,PA,2.65,3
2009-10-01,Pennsylvania,PA,0.178666666666667,3
2009-11-01,Pennsylvania,PA,2.019,34
2009-12-01,Pennsylvania,PA,3.0,1
2010-01-01,Pennsylvania,PA,0.25,1
2010-02-01,Pennsylvania,PA,0.1,1
2010-03-01,Pennsylvania,PA,2.30632432432432,74
2010-04-01,Pennsylvania,PA,9.7517654789272,261
2010-05-01,Pennsylvania,PA,3.79974074074074,27
2010-06-01,Pennsylvania,PA,0.2575,8
2010-07-01,Pennsylvania,PA,1.0978125,48
2010-08-01,Pennsylvania,PA,9.612,20
2010-09-01,Pennsylvania,PA,2.84509473684211,57
2010-10-01,Pennsylvania,PA,2.24574166666667,24
2010-11-01,Pennsylvania,PA,4.06194230769231,52
2010-12-01,Pennsylvania,PA,0.686,10
2011-01-01,Pennsylvania,PA,0.8025,4
2011-02-01,Pennsylvania,PA,5.8575,8
2011-03-01,Pennsylvania,PA,2.2852380952381,63
2011-04-01,Pennsylvania,PA,5.29809523809524,21
2011-05-01,Pennsylvania,PA,2.29076923076923,26
2011-06-01,Pennsylvania,PA,1.585,8
2011-07-01,Pennsylvania,PA,1.8090625,32
2011-08-01,Pennsylvania,PA,0.9,6
2011-09-01,Pennsylvania,PA,0.0,0
2011-10-01,Pennsylvania,PA,0.01,1
2011-11-01,Pennsylvania,PA,5.4968,25
2011-12-01,Pennsylvania,PA,0.164285714285714,7
2012-01-01,Pennsylvania,PA,0.264166666666667,12
2012-02-01,Pennsylvania,PA,2.30125,32
2012-03-01,Pennsylvania,PA,2.925,210
2012-04-01,Pennsylvania,PA,6.65233438485804,317
2012-05-01,Pennsylvania,PA,0.686666666666667,21
2012-06-01,Pennsylvania,PA,0.903333333333333,18
2012-07-01,Pennsylvania,PA,1.54387096774194,31
2012-08-01,Pennsylvania,PA,0.065,4
2012-09-01,Pennsylvania,PA,1.924,5
2012-10-01,Pennsylvania,PA,1.82875,16
2012-11-01,Pennsylvania,PA,5.07245614035088,57
2012-12-01,Pennsylvania,PA,0.9,1
2013-01-01,Pennsylvania,PA,0.405,2
2013-02-01,Pennsylvania,PA,1.12,5
2013-03-01,Pennsylvania,PA,1.73114285714286,70
2013-04-01,Pennsylvania,PA,2.64594936708861,316
2013-05-01,Pennsylvania,PA,4.66344262295082,122
2013-06-01,Pennsylvania,PA,9.7,10
2013-07-01,Pennsylvania,PA,0.932857142857143,7
2013-08-01,Pennsylvania,PA,1.24,12
2013-09-01,Pennsylvania,PA,0.699166666666667,12
2013-10-01,Pennsylvania,PA,2.83708333333333,24
2013-11-01,Pennsylvania,PA,0.960862068965517,58
2013-12-01,Pennsylvania,PA,1.5,1
2014-01-01,Pennsylvania,PA,0.1,1
2014-02-01,Pennsylvania,PA,0.45,3
2014-03-01,Pennsylvania,PA,3.08381578947368,152
2014-04-01,Pennsylvania,PA,7.45571428571429,448
2014-05-01,Pennsylvania,PA,1.81847222222222,72
2014-06-01,Pennsylvania,PA,0.371428571428571,7
2014-07-01,Pennsylvania,PA,0.916666666666667,12
2014-08-01,Pennsylvania,PA,1.14166666666667,12
2014-09-01,Pennsylvania,PA,2.80454545454545,11
2014-10-01,Pennsylvania,PA,1.77478260869565,46
2014-11-01,Pennsylvania,PA,3.87486486486486,111
2014-12-01,Pennsylvania,PA,0.0,0
2015-01-01,Pennsylvania,PA,1.625,2
2015-02-01,Pennsylvania,PA,2.0,1
2015-03-01,Pennsylvania,PA,1.31333333333333,81
2015-04-01,Pennsylvania,PA,5.08147392290249,441
2015-05-01,Pennsylvania,PA,9.3549358974359,156
2015-06-01,Pennsylvania,PA,0.685714285714286,7
2015-07-01,Pennsylvania,PA,1.892,5
2015-08-01,Pennsylvania,PA,0.496428571428571,14
2015-09-01,Pennsylvania,PA,1.55588235294118,17
2015-10-01,Pennsylvania,PA,0.868636363636364,22
2015-11-01,Pennsylvania,PA,4.36169491525424,59
2015-12-01,Pennsylvania,PA,0.1,2
1992-01-01,Rhode Island,RI,0.0,0
1992-02-01,Rhode Island,RI,0.0,0
1992-03-01,Rhode Island,RI,0.0,0
1992-04-01,Rhode Island,RI,0.0,0
1992-05-01,Rhode Island,RI,0.0,0
1992-06-01,Rhode Island,RI,0.0,0
1992-07-01,Rhode Island,RI,0.0,0
1992-08-01,Rhode Island,RI,0.0,0
1992-09-01,Rhode Island,RI,0.0,0
1992-10-01,Rhode Island,RI,0.0,0
1992-11-01,Rhode Island,RI,0.0,0
1992-12-01,Rhode Island,RI,0.0,0
1993-01-01,Rhode Island,RI,0.0,0
1993-02-01,Rhode Island,RI,0.0,0
1993-03-01,Rhode Island,RI,0.0,0
1993-04-01,Rhode Island,RI,0.0,0
1993-05-01,Rhode Island,RI,0.0,0
1993-06-01,Rhode Island,RI,0.0,0
1993-07-01,Rhode Island,RI,0.0,0
1993-08-01,Rhode Island,RI,0.0,0
1993-09-01,Rhode Island,RI,0.0,0
1993-10-01,Rhode Island,RI,0.0,0
1993-11-01,Rhode Island,RI,0.0,0
1993-12-01,Rhode Island,RI,0.0,0
1994-01-01,Rhode Island,RI,0.0,0
1994-02-01,Rhode Island,RI,0.0,0
1994-03-01,Rhode Island,RI,0.0,0
1994-04-01,Rhode Island,RI,0.0,0
1994-05-01,Rhode Island,RI,25.0,1
1994-06-01,Rhode Island,RI,0.0,0
1994-07-01,Rhode Island,RI,0.0,0
1994-08-01,Rhode Island,RI,0.0,0
1994-09-01,Rhode Island,RI,0.0,0
1994-10-01,Rhode Island,RI,0.0,0
1994-11-01,Rhode Island,RI,0.0,0
1994-12-01,Rhode Island,RI,0.0,0
1995-01-01,Rhode Island,RI,0.0,0
1995-02-01,Rhode Island,RI,0.0,0
1995-03-01,Rhode Island,RI,0.0,0
